	pv_measurement
21340	668.4375
21341	489.0375
21342	894.4125
21343	938.4
21344	778.8375
21345	602.025
21346	300.15
21347	207.0
21348	115.575
21349	34.5
21350	10.35
21351	0.0
21352	0.0
21353	0.0
21354	0.0
21355	0.8625
21356	19.8375
21357	81.075
21358	219.075
21359	395.025
21360	582.1875
21361	762.45
21362	909.075
21363	1016.025
21364	1043.625
21365	1048.8
21366	1003.95
21367	909.075
21368	776.25
21369	612.375
21370	442.4625
21371	275.1375
21372	150.9375
21373	58.65
21374	6.0375
21375	0.0
21376	0.0
21377	0.0
21378	0.0
21379	9.4875
21380	50.025
21381	87.975
21382	188.025
21383	396.75
21384	600.3
21385	708.1125
21386	822.825
21387	880.6125
21388	708.1125
21389	856.4625
21390	943.575
21391	859.05
21392	732.2625
21393	367.425
21394	387.2625
21395	161.2875
21396	94.0125
21397	69.8625
21398	12.9375
21399	0.0
21400	0.0
21401	0.0
21402	0.0
21403	6.9
21404	68.1375
21405	95.7375
21406	146.625
21407	317.4
21408	507.15
21409	558.9
21410	508.875
21411	439.875
21412	576.15
21413	200.9625
21414	117.3
21415	142.3125
21416	163.875
21417	115.575
21418	120.75
21419	84.525
21420	5.175
21421	3.45
21422	0.0
21423	0.0
21424	0.0
21425	0.0
21426	0.0
21427	0.0
21428	25.0125
21429	32.775
21430	186.3
21431	280.3125
21432	194.925
21433	341.55
21434	302.7375
21435	528.7125
21436	476.9625
21437	757.275
21438	451.0875
21439	268.2375
21440	137.13750000000002
21441	138.0
21442	179.4
21443	205.275
21444	112.9875
21445	49.1625
21446	2.5875
21447	0.0
21448	0.0
21449	0.0
21450	0.0
21451	169.05
21484	677.925
21485	711.5625
21486	501.975
21487	263.925
21488	139.725
21489	198.375
21490	101.775
21491	98.325
21492	154.3875
21493	62.9625
21494	12.075
21495	0.0
21496	0.0
21497	0.0
21498	0.0
21499	0.0
21500	6.9
21501	26.7375
21502	54.3375
21503	139.725
21504	160.425
21505	360.525
21506	424.35
21507	545.9625
21508	307.9125
21509	316.5375
21510	473.5125
21511	725.3625
21512	440.7375
21513	531.3000000000001
21514	436.425
21515	363.1125
21516	142.3125
21517	69.8625
21518	25.875
21519	0.0
21520	0.0
21521	0.0
21522	0.0
21523	0.8625
21524	19.8375
21525	55.2
21526	112.9875
21527	340.6875
21528	606.3375
21529	639.975
21530	721.05
21531	687.4125
21532	869.4
21533	750.375
21534	760.725
21535	661.5375
21536	632.2125
21537	584.775
21538	304.4625
21539	97.4625
21540	59.5125
21541	25.875
21542	0.8625
21543	0.0
21544	0.0
21545	0.0
21546	0.0
21547	0.0
21548	21.5625
21549	26.7375
21550	111.2625
21551	252.7125
21552	394.1625
21553	632.2125
21554	915.975
21555	802.9875
21556	677.0625
21557	460.575
21558	435.5625
21559	653.775
21560	207.8625
21561	388.9875
21562	124.2
21563	39.675
21564	6.0375
21565	0.8625
21566	0.0
21567	0.0
21568	0.0
21569	0.0
21570	0.0
21571	0.0
21572	1.725
21573	16.3875
21574	15.525
21575	31.05
21576	37.95
21577	81.075
21578	123.3375
21579	152.6625
21580	162.15
21581	275.1375
21582	411.4125
21583	329.475
21584	591.675
21585	572.7
21586	457.125
21587	226.8375
21588	156.1125
21589	97.4625
21590	22.425
21591	1.725
21592	0.0
21593	0.0
21594	0.0
21595	0.0
21596	15.525
21597	64.6875
21598	65.55
21599	111.2625
21600	179.4
21601	357.075
21602	485.5875
21603	414.0
21604	426.9375
21605	173.3625
21606	148.35
21607	213.9
21608	229.425
21609	200.9625
21610	207.0
21611	153.525
21612	123.3375
21613	83.6625
21614	12.9375
21615	0.0
21616	0.0
21617	0.0
21618	0.0
21619	0.0
21620	26.7375
21621	54.3375
21622	264.78749999999997
21623	353.625
21624	621.8625
21625	825.4125
21626	953.0625
21627	1050.5249999999999
21628	1095.375
21629	1083.3
21630	879.75
21631	556.3125
21632	433.8375
21633	237.1875
21634	80.2125
21635	87.1125
21636	29.325
21637	0.8625
21638	0.0
21639	0.0
21640	0.0
21641	0.0
21642	0.0
21643	0.0
21644	1.725
21645	7.7625
21646	42.2625
21647	200.9625
21648	207.0
21649	404.5125
21650	483.8625
21651	392.4375
21652	527.85
21653	534.75
21654	394.1625
21655	272.55
21656	273.41249999999997
21657	177.675
21658	219.9375
21659	201.825
21660	62.1
21661	15.525
21662	2.5875
21663	0.0
21664	0.0
21665	0.0
21666	0.0
21667	375.1875
21723	560.625
21724	595.125
21725	780.5625
21726	598.575
21727	529.5749999999999
21728	375.1875
21729	81.9375
21730	68.1375
21731	24.15
21732	5.175
21733	0.8625
21734	0.0
21735	0.0
21736	0.0
21737	0.0
21738	0.0
21739	0.0
21740	0.0
21741	6.9
21742	14.6625
21743	43.125
21744	138.0
21745	263.0625
21746	391.575
21747	357.9375
21748	582.1875
21749	790.05
21750	562.35
21751	280.3125
21752	394.1625
21753	335.5125
21754	211.3125
21755	71.5875
21756	67.27499999999999
21757	56.925
21758	0.8625
21759	0.0
21760	0.0
21761	0.0
21762	0.0
21763	2.5875
21764	21.5625
21765	53.475
21766	100.9125
21767	167.325
21768	326.025
21769	467.475
21770	662.4
21771	708.1125
21772	658.95
21773	524.4
21774	600.3
21775	770.2125
21776	557.175
21777	520.9499999999999
21778	218.2125
21779	126.7875
21780	39.675
21781	33.637499999999996
21782	2.5875
21783	0.0
21784	0.0
21785	0.0
21786	0.0
21787	1.725
21788	25.0125
21789	62.1
21790	69.0
21791	154.3875
21792	226.8375
21793	472.65
21794	731.4
21795	1036.7250000000001
21796	966.8625
21797	1089.3374999999999
21798	961.6875
21799	590.8125
21800	497.6625
21801	314.8125
21802	129.375
21803	40.5375
21804	31.9125
21805	7.7625
21806	0.0
21807	0.0
21808	0.0
21809	0.0
21810	0.0
21811	0.0
21812	15.525
21813	65.55
21814	200.9625
21815	226.8375
21816	191.475
21817	421.7625
21818	420.9
21819	575.2875
21820	903.9
21821	738.3
21822	564.9375
21823	457.9875
21824	445.05
21825	374.325
21826	207.0
21827	140.5875
21828	84.525
21829	18.1125
21830	2.5875
21831	0.0
21832	0.0
21833	0.0
21834	0.0
21835	0.0
21836	0.0
21837	0.0
21838	9.4875
21839	18.1125
21840	32.775
21841	61.2375
21842	131.9625
21843	136.275
21844	267.375
21845	293.25
21846	198.375
21847	148.35
21848	223.3875
21849	229.425
21850	370.0125
21851	262.2
21852	90.5625
21853	43.9875
21854	12.9375
21855	0.0
21856	0.0
21857	0.0
21858	0.0
21859	2.5875
21860	30.1875
21861	138.0
21862	307.05
21863	376.05
21864	525.2624999999999
21865	400.2
21866	702.075
21867	970.3125
21868	1036.7250000000001
21869	1066.9125000000001
21870	1062.6000000000001
21871	960.825
21872	797.8125
21873	640.8375
21874	458.85
21875	306.1875
21876	183.7125
21877	91.425
21878	22.425
21879	0.0
21880	0.0
21881	0.0
21882	0.0
21883	0.8625
21884	22.425
21885	75.9
21886	192.3375
21887	385.5375
21888	581.325
21889	761.5875
21890	900.45
21891	994.4625
21892	1026.375
21893	1034.1375
21894	997.9125
21895	927.1875
21896	779.7
21897	615.825
21898	456.2625
21899	283.7625
21900	166.4625
21901	73.3125
21902	12.9375
21903	0.0
21904	0.0
21905	0.0
21906	0.0
21907	0.8625
21908	22.425
21909	74.175
21910	192.3375
21911	388.125
21912	583.05
21913	746.925
21914	899.5875
21915	993.6
21916	1040.175
21917	1020.3375
21918	969.45
21919	930.6375
21920	751.2375
21921	572.7
21922	396.75
21923	252.7125
21924	148.35
21925	62.1
21926	12.9375
21927	0.0
21928	0.0
21929	0.0
21930	0.0
21931	0.8625
21932	19.8375
21933	75.9
21934	192.3375
21935	382.95
21936	577.0125
21937	740.025
21938	880.6125
21939	966.8625
21940	1007.4
21941	1001.3625
21942	314.8125
22008	167.325
22009	239.775
22010	459.7125
22011	321.7125
22012	633.9375
22013	355.35
22014	234.6
22015	736.575
22016	643.425
22017	163.875
22018	239.775
22019	270.825
22020	152.6625
22021	77.625
22022	11.2125
22023	0.0
22024	0.0
22025	0.0
22026	0.0
22027	0.0
22028	25.0125
22029	56.925
22030	105.225
22031	126.7875
22032	155.25
22033	190.6125
22034	389.85
22035	431.25
22036	792.6375
22037	538.1999999999999
22038	445.05
22039	570.975
22040	425.2125
22041	512.3249999999999
22042	157.8375
22043	61.2375
22044	166.4625
22045	145.7625
22046	8.625
22047	0.0
22048	0.0
22049	0.0
22050	0.0
22051	0.0
22052	1.725
22053	31.05
22054	111.2625
22055	234.6
22056	335.5125
22057	645.15
22058	890.1
22059	820.2375
22060	514.0500000000001
22061	336.375
22062	694.3125
22063	474.375
22064	752.1
22065	534.75
22066	164.7375
22067	354.4875
22068	200.9625
22069	130.23749999999998
22070	33.637499999999996
22071	0.8625
22072	0.0
22073	0.0
22074	0.0
22075	0.0
22076	16.3875
22077	67.27499999999999
22078	166.4625
22079	349.3125
22080	537.3375
22081	677.925
22082	732.2625
22083	815.0625
22084	985.8375
22085	1064.325
22086	1003.0875
22087	911.6625
22088	700.35
22089	606.3375
22090	313.95
22091	257.02500000000003
22092	120.75
22093	31.9125
22094	9.4875
22095	0.0
22096	0.0
22097	0.0
22098	0.0
22099	0.0
22100	19.8375
22101	71.5875
22102	180.2625
22103	301.875
22104	321.7125
22105	339.825
22106	436.425
22107	518.3625000000001
22108	332.0625
22109	157.8375
22110	149.2125
22111	139.725
22112	90.5625
22113	83.6625
22114	32.775
22115	109.5375
22116	67.27499999999999
22117	21.5625
22118	9.4875
22119	0.0
22120	0.0
22121	0.0
22122	0.0
22123	0.0
22124	0.8625
22125	9.4875
22126	13.8
22127	7.7625
22128	18.1125
22129	35.3625
22130	142.3125
22131	174.225
22132	160.425
22133	121.6125
22134	235.4625
22135	450.225
22136	249.2625
22137	238.9125
22138	212.175
22139	106.95
22140	50.8875
22141	10.35
22142	0.0
22143	0.0
22144	0.0
22145	0.0
22146	0.0
22147	0.0
22148	8.625
22149	40.5375
22150	149.2125
22151	236.325
22152	373.4625
22153	666.7125
22154	863.3625
22155	968.5875
22156	999.6375
22157	1016.8875
22158	982.3875
22159	894.4125
22160	743.475
22161	569.25
22162	417.45
22163	246.675
22164	152.6625
22165	64.6875
22166	12.9375
22167	0.0
22168	0.0
22169	0.0
22170	0.0
22171	0.0
22172	25.875
22173	82.8
22174	173.3625
22175	336.375
22176	547.6875
22177	564.075
22178	699.4875
22179	940.125
22180	791.775
22181	674.475
22182	755.55
22183	730.5375
22184	751.2375
22185	565.8
22186	407.9625
22187	255.3
22188	150.9375
22189	50.025
22190	14.6625
22191	0.0
22192	0.0
22193	0.0
22194	0.0
22195	0.0
22196	6.9
22197	52.6125
22198	123.3375
22199	219.9375
22200	144.9
22201	307.05
22202	459.7125
22203	533.8874999999999
22204	981.525
22205	860.775
22206	496.8
22207	392.4375
22208	436.425
22209	605.475
22210	328.6125
22211	191.475
22212	37.0875
22213	14.6625
22214	0.0
22215	0.0
22216	0.0
22217	0.0
22218	0.0
22219	0.0
22220	0.0
22221	0.8625
22222	24.15
22223	17.25
22224	203.55
22225	357.075
22226	385.5375
22227	652.05
22228	962.55
22229	771.9375
22230	985.8375
22231	253.575
22232	538.1999999999999
22233	352.7625
22234	440.7375
22235	289.8
22236	136.275
22237	31.05
22238	9.4875
22239	0.0
22240	0.0
22241	0.0
22242	0.0
22243	0.0
22244	0.0
22245	6.0375
22246	55.2
22247	279.45
22248	550.275
22249	732.2625
22250	589.95
22251	302.7375
22252	249.2625
22253	418.3125
22254	400.2
22255	712.425
22256	458.85
22257	265.65000000000003
22258	175.0875
22259	81.075
22260	102.6375
22261	41.4
22262	3.45
22263	0.0
22264	0.0
22265	0.0
22266	0.0
22267	0.0
22268	0.8625
22269	27.6
22270	72.45
22271	112.9875
22272	106.0875
22273	39.675
22274	83.6625
22275	301.875
22276	157.8375
22277	188.8875
22278	231.15
22279	98.325
22280	52.6125
22282	18.1125
22283	30.1875
22284	40.5375
22285	37.0875
22286	2.5875
22287	0.0
22288	0.0
22289	0.0
22290	0.0
22291	0.0
22292	0.0
22293	10.35
22294	35.3625
22295	96.6
22296	73.3125
22297	98.325
22298	93.15
22299	150.9375
22300	180.2625
22301	219.075
22302	175.95
22303	129.375
22304	115.575
22305	59.5125
22306	128.51250000000002
22307	58.65
22308	35.3625
22309	1.725
22310	0.0
22311	0.0
22312	0.0
22313	0.0
22314	0.0
22315	0.0
22316	0.0
22317	2.5875
22318	23.2875
22319	37.0875
22320	43.125
22321	61.2375
22322	124.2
22323	229.425
22324	361.3875
22325	351.0375
22326	76.7625
22336	0.0
22337	0.0
22338	0.0
22339	0.0
22340	0.0
22341	13.8
22342	28.4625
22343	33.637499999999996
22344	78.4875
22345	281.175
22346	760.725
22347	905.625
22348	686.55
22349	959.9625
22350	648.6
22351	362.25
22352	495.9375
22353	239.775
22354	229.425
22355	92.2875
22356	59.5125
22357	18.975
22358	0.0
22359	0.0
22360	0.0
22361	0.0
22362	0.0
22363	0.0
22364	2.5875
22365	39.675
22366	125.925
22367	227.7
22368	223.3875
22369	200.1
22370	252.7125
22371	541.65
22372	814.2
22373	829.725
22374	781.425
22375	755.55
22376	508.875
22377	503.7
22378	333.7875
22379	59.5125
22380	31.05
22381	4.3125
22382	0.0
22383	0.0
22384	0.0
22385	0.0
22386	0.0
22387	0.0
22388	0.0
22389	2.5875
22390	16.3875
22391	60.375
22392	58.65
22393	110.4
22394	130.23749999999998
22395	129.375
22396	97.4625
22397	117.3
22398	161.2875
22399	131.9625
22400	124.2
22401	113.85
22402	94.875
22403	67.27499999999999
22404	64.6875
22405	4.3125
22406	0.0
22407	0.0
22408	0.0
22409	0.0
22410	0.0
22411	0.0
22412	0.0
22413	3.45
22414	16.3875
22415	61.2375
22416	68.1375
22417	183.7125
22418	377.775
22419	614.9625
22420	748.65
22421	815.925
22422	790.05
22423	708.975
22424	578.7375
22425	437.2875
22426	301.875
22427	169.9125
22428	93.15
22429	31.9125
22430	0.8625
22431	0.0
22432	0.0
22433	0.0
22434	0.0
22435	0.0
22436	1.725
22437	32.775
22438	111.2625
22439	244.95
22440	404.5125
22441	556.3125
22442	689.1375
22443	789.1875
22444	822.825
22445	834.0375
22446	800.4
22447	688.275
22448	577.0125
22449	433.8375
22450	292.3875
22451	159.5625
22452	89.7
22453	35.3625
22454	0.8625
22455	0.0
22456	0.0
22457	0.0
22458	0.0
22459	0.0
22460	1.725
22461	33.637499999999996
22462	110.4
22463	236.325
22464	404.5125
22465	534.75
22466	677.925
22467	769.35
22468	814.2
22469	809.8875
22470	778.8375
22471	698.625
22472	541.65
22473	443.325
22474	309.6375
22475	178.5375
22476	90.5625
22477	28.4625
22478	0.8625
22479	0.0
22480	0.0
22481	0.0
22482	0.0
22483	0.0
22484	1.725
22485	36.225
22486	113.85
22487	236.325
22488	388.9875
22489	548.5500000000001
22490	672.75
22491	762.45
22492	809.025
22493	810.75
22494	784.0125
22495	700.35
22496	503.7
22497	373.4625
22498	257.02500000000003
22499	160.425
22500	45.7125
22501	25.0125
22502	0.8625
22503	0.0
22504	0.0
22505	0.0
22506	0.0
22507	0.0
22508	0.8625
22509	25.875
22510	61.2375
22511	136.275
22512	360.525
22513	521.8125
22514	642.5625
22515	690.8625
22516	386.4
22517	385.5375
22518	448.5
22519	215.625
22520	338.9625
22521	195.7875
22522	101.775
22523	18.1125
22524	26.7375
22525	18.1125
22526	0.8625
22527	0.0
22528	0.0
22529	0.0
22530	0.0
22531	0.0
22532	4.3125
22533	51.75
22534	167.325
22535	252.7125
22536	369.15
22537	514.0500000000001
22538	643.425
22539	574.425
22540	586.5
22541	775.3875
22542	501.1125
22543	430.3875
22544	466.6125
22545	189.75
22546	116.4375
22547	79.35
22548	39.675
22549	10.35
22550	0.0
22551	0.0
22552	0.0
22553	0.0
22554	0.0
22555	0.0
22556	2.5875
22557	55.2
22558	133.6875
22559	224.25
22560	326.8875
22561	382.0875
22562	654.6375
22563	744.3375
22564	790.05
22565	800.4
22566	752.1
22567	526.9875000000001
22568	238.05
22569	337.2375
22570	205.275
22571	127.65
22572	95.7375
22573	37.95
22574	2.5875
22575	0.0
22576	0.0
22577	0.0
22578	0.0
22579	0.0
22580	0.0
22581	9.4875
22582	43.125
22583	64.6875
22584	138.8625
22585	119.8875
22586	209.5875
22587	375.1875
22588	279.45
22589	270.825
22590	310.5
22591	272.55
22592	285.4875
22593	203.55
22594	137.13750000000002
22595	62.9625
22596	22.425
22597	5.175
22598	0.0
22599	0.0
22600	0.0
22601	0.0
22602	0.0
22603	0.0
22604	0.0
22605	3.45
22606	37.95
22607	107.8125
22608	189.75
22609	225.1125
22610	419.175
22611	349.3125
22612	458.85
22613	535.6125000000001
22614	476.1
22615	595.125
22616	384.675
22617	292.3875
22618	203.55
22619	112.9875
22620	50.8875
22621	7.7625
22622	0.0
22623	0.0
22624	0.0
22625	0.0
22626	0.0
22627	0.0
22628	0.0
22629	10.35
22630	50.025
22631	100.05
22632	167.325
22633	331.2
22634	426.9375
22635	835.7625
22636	750.375
22637	649.4625
22638	818.5125
22639	755.55
22640	560.625
22641	521.8125
22642	271.6875
22643	125.925
22644	49.1625
22645	7.7625
22646	0.0
22647	0.0
22648	0.0
22649	0.0
22650	0.0
22651	0.0
22652	0.0
22653	15.525
22654	101.775
22655	124.2
22656	222.525
22657	338.9625
22658	508.875
22659	531.3000000000001
22660	802.9875
22661	692.5875
22662	820.2375
22663	685.6875
22664	482.1375
22665	227.7
22666	212.175
22667	119.025
22668	60.375
22669	16.3875
22670	0.0
22671	0.0
22672	0.0
22673	0.0
22674	0.0
22675	0.0
22676	0.0
22677	11.2125
22678	67.27499999999999
22679	184.575
22680	364.8375
22681	244.95
22682	482.1375
22683	412.275
22684	685.6875
22685	655.5
22686	732.2625
22687	567.525
22688	365.7
22689	356.2125
22690	215.625
22691	132.82500000000002
22692	88.8375
22693	21.5625
22694	0.0
22695	0.0
22696	0.0
22697	0.0
22698	0.0
22699	0.0
22700	0.0
22701	19.8375
22702	119.8875
22703	207.8625
22704	265.65000000000003
22705	515.775
22706	697.7625
22707	632.2125
22708	535.6125000000001
22709	768.4875
22710	721.05
22711	501.975
22712	400.2
22713	382.0875
22714	180.2625
22715	87.1125
22716	56.0625
22717	6.9
22718	0.0
22719	0.0
22720	0.0
22721	0.0
22722	0.0
22723	0.0
22724	0.0
22725	13.8
22726	69.0
22727	230.2875
22728	300.15
22729	481.275
22730	637.3875
22731	662.4
22732	721.05
22733	703.8
22734	754.6875
22735	219.9375
22736	483.0
22737	211.3125
22738	45.7125
22739	0.0
22740	17.25
22741	11.2125
22742	0.0
22743	0.0
22744	0.0
22745	0.0
22746	0.0
22747	0.0
22748	0.0
22749	12.075
22750	66.41250000000001
22751	188.025
22752	379.5
22753	485.5875
22754	602.8875
22755	667.575
22756	733.9875
22757	504.5625
22758	727.95
22759	685.6875
22760	526.125
22761	338.9625
22762	275.1375
22763	70.725
22764	24.15
22765	6.0375
22766	0.0
22767	0.0
22768	0.0
22769	0.0
22770	0.0
22771	0.0
22772	0.0
22773	11.2125
22774	95.7375
22775	263.0625
22776	457.125
22777	503.7
22778	448.5
22779	621.0
22780	530.4375
22781	592.5375
22782	715.875
22783	518.3625000000001
22784	493.35
22785	395.025
22786	219.075
22787	150.075
22788	40.5375
22789	2.5875
22790	0.0
22791	0.0
22792	0.0
22793	0.0
22794	0.0
22795	0.0
22796	0.0
22797	0.0
22798	7.7625
22799	24.15
22800	36.225
22801	90.5625
22802	151.8
22803	273.41249999999997
22804	278.5875
22805	235.4625
22806	449.3625
22807	462.3
22808	496.8
22809	253.575
22810	163.875
22811	109.5375
22812	43.125
22813	6.9
22814	0.0
22815	0.0
22816	0.0
22817	0.0
22818	0.0
22819	0.0
22820	0.0
22821	3.45
22822	32.775
22823	120.75
22824	237.1875
22825	326.8875
22826	434.7
22827	446.775
22828	541.65
22829	801.2625
22830	747.7875
22831	610.65
22832	462.3
22833	317.4
22834	205.275
22835	90.5625
22836	43.9875
22837	4.3125
22838	0.0
22839	0.0
22840	0.0
22841	0.0
22842	0.0
22843	0.0
22844	0.0
22845	6.0375
22846	53.475
22847	157.8375
22848	324.3
22849	489.0375
22850	623.5875
22851	715.875
22852	764.175
22853	765.0375
22854	740.025
22855	506.2875
22856	218.2125
22857	236.325
22858	214.7625
22859	158.7
22860	84.525
22861	18.1125
22862	0.0
22863	0.0
22864	0.0
22865	0.0
22866	0.0
22867	0.0
22868	0.0
22869	2.5875
22870	43.9875
22871	98.325
22872	166.4625
22873	231.15
22874	318.2625
22875	497.6625
22876	775.3875
22877	777.1125
22878	733.125
22879	617.55
22880	472.65
22881	314.8125
22882	169.05
22883	68.1375
22884	31.05
22885	2.5875
22886	0.0
22887	0.0
22888	0.0
22889	0.0
22890	0.0
22891	0.0
22892	0.0
22893	7.7625
22894	28.4625
22895	67.27499999999999
22896	90.5625
22897	121.6125
22898	213.0375
22899	269.09999999999997
22900	705.525
22901	752.1
22902	715.0125
22903	604.6125
22904	446.775
22905	153.525
22906	48.3
22907	77.625
22908	21.5625
22909	0.0
22910	0.0
22911	0.0
22912	0.0
22913	0.0
22914	0.0
22915	0.0
22916	0.0
22917	10.35
22918	29.325
22919	73.3125
22920	148.35
22921	194.925
22922	202.6875
22923	343.275
22924	325.1625
22925	528.7125
22926	478.6875
22927	501.975
22928	273.41249999999997
22929	204.4125
22930	131.9625
22931	36.225
22932	6.0375
22933	0.0
22934	0.0
22935	0.0
22936	0.0
22937	0.0
22938	0.0
22939	0.0
22940	0.0
22941	0.0
22942	5.175
22943	14.6625
22944	66.41250000000001
22945	58.65
22946	84.525
22947	60.375
22948	66.41250000000001
22949	43.125
22950	88.8375
22951	41.4
22952	37.0875
22953	21.5625
22954	23.2875
22955	12.075
22956	0.0
22957	0.0
22958	0.0
22959	0.0
22960	0.0
22961	0.0
22962	0.0
22963	0.0
22964	0.0
22965	0.0
22966	7.7625
22967	55.2
22968	98.325
22969	130.23749999999998
22970	129.375
22971	115.575
22972	194.925
22973	341.55
22974	231.15
22975	138.8625
22976	86.25
22977	118.1625
22978	34.5
22979	22.425
22980	6.0375
22981	0.0
22982	0.0
22983	0.0
22984	0.0
22985	0.0
22986	0.0
22987	0.0
22988	0.0
22989	0.0
22990	18.1125
22991	59.5125
22992	163.0125
22993	183.7125
22994	268.2375
22995	392.4375
22996	770.2125
22997	747.7875
22998	586.5
22999	362.25
23000	242.3625
23001	157.8375
23002	94.875
23003	63.825
23004	6.9
23005	0.0
23006	0.0
23007	0.0
23008	0.0
23009	0.0
23010	0.0
23011	0.0
23012	0.0
23013	0.8625
23014	28.4625
23015	119.8875
23016	245.8125
23017	170.775
23018	205.275
23019	347.5875
23020	274.27500000000003
23021	313.0875
23022	277.725
23023	236.325
23024	215.625
23025	226.8375
23026	143.175
23027	74.175
23028	18.975
23029	0.0
23030	0.0
23031	0.0
23032	0.0
23033	0.0
23034	0.0
23035	0.0
23036	0.0
23037	0.0
23038	10.35
23039	42.2625
23040	181.125
23041	119.8875
23042	59.5125
23043	101.775
23044	75.9
23045	99.1875
23046	39.675
23047	84.525
23048	50.025
23049	29.325
23050	16.3875
23051	1.725
23052	0.0
23053	0.0
23054	0.0
23055	0.0
23056	0.0
23057	0.0
23058	0.0
23059	0.0
23060	0.0
23061	0.0
23062	1.725
23063	26.7375
23064	30.1875
23065	81.075
23066	171.6375
23067	384.675
23068	98.325
23069	113.85
23070	266.5125
23071	282.9
23072	122.475
23073	171.6375
23074	101.775
23075	56.0625
23076	24.15
23077	0.0
23078	0.0
23079	0.0
23080	0.0
23081	0.0
23082	0.0
23083	0.0
23084	0.0
23085	0.0
23086	2.5875
23087	18.1125
23088	43.9875
23089	51.75
23090	80.2125
23091	169.9125
23092	213.0375
23093	220.8
23094	181.9875
23095	225.975
23096	156.975
23097	188.025
23098	119.8875
23099	56.0625
23100	11.2125
23101	0.0
23102	0.0
23103	0.0
23104	0.0
23105	0.0
23106	0.0
23107	0.0
23108	0.0
23109	0.0
23110	13.8
23111	57.7875
23112	117.3
23113	283.7625
23114	301.0125
23115	381.225
23116	451.95
23117	601.1625
23118	514.0500000000001
23119	397.6125
23120	282.0375
23121	180.2625
23122	127.65
23123	54.3375
23124	12.075
23125	0.0
23126	0.0
23127	0.0
23128	0.0
23129	0.0
23130	0.0
23131	0.0
23132	0.0
23133	0.0
23134	10.35
23135	23.2875
23136	40.5375
23137	149.2125
23138	245.8125
23139	553.725
23140	399.3375
23141	347.5875
23142	373.4625
23143	370.875
23144	367.425
23145	204.4125
23146	110.4
23147	54.3375
23148	9.4875
23149	0.0
23150	0.0
23151	0.0
23152	0.0
23153	0.0
23154	0.0
23155	0.0
23156	0.0
23157	0.0
23158	18.975
23159	75.9
23160	152.6625
23161	304.4625
23162	410.55
23163	483.0
23164	616.6875
23165	779.7
23166	580.4625
23167	439.0125
23168	260.47499999999997
23169	231.15
23170	164.7375
23171	63.825
23172	6.9
23173	0.0
23174	0.0
23175	0.0
23176	0.0
23177	0.0
23178	0.0
23179	0.0
23180	0.0
23181	0.0
23182	6.0375
23183	27.6
23184	53.475
23185	66.41250000000001
23186	69.8625
23187	112.125
23188	125.0625
23189	105.225
23190	109.5375
23191	69.0
23192	26.7375
23193	37.0875
23194	10.35
23195	2.5875
23196	0.0
23197	0.0
23198	0.0
23199	0.0
23200	0.0
23201	0.0
23202	0.0
23203	0.0
23204	0.0
23205	0.0
23206	0.0
23207	12.075
23208	188.8875
23209	201.825
23210	291.525
23211	267.375
23212	244.95
23213	189.75
23214	337.2375
23215	182.85
23216	144.9
23217	43.125
23218	66.41250000000001
23219	43.9875
23220	20.7
23221	0.0
23222	0.0
23223	0.0
23224	135.4125
29175	0.0
29176	0.0
29177	0.0
29178	0.8625
29179	11.2125
29180	88.8375
29181	154.3875
29182	289.8
29183	261.33750000000003
29184	332.925
29185	389.85
29186	658.0875
29187	580.4625
29188	410.55
29189	313.0875
29190	198.375
29191	131.9625
29192	93.15
29193	52.6125
29194	2.5875
29195	0.0
29196	0.0
29197	0.0
29198	0.0
29199	0.0
29200	0.0
29201	0.0
29202	0.8625
29203	18.975
29204	163.875
29205	148.35
29206	97.4625
29207	0.0
29208	9.4875
29209	776.25
29210	207.0
29211	0.0
29212	283.7625
29213	239.775
29214	116.4375
29215	0.0
29216	0.0
29217	0.0
29218	0.0
29219	0.0
29220	0.0
